,Date published,url,anger,disgust,fear,joy,sadness
61,2021-04-03T10:00:35Z,https://www.theguardian.com/artanddesign/2021/apr/03/non-fungible-tokens-digital-art-artists,0.114439,0.066179,0.07035,0.651701,0.586437
62,2021-03-30T16:25:08Z,https://www.theguardian.com/business/live/2021/mar/30/markets-fallout-archegos-hedge-fund-margin-calls-ftse-dow-eurozone-inflation-business-live,0.10827,0.058533,0.129163,0.510612,0.630222
63,2021-03-23T09:00:01Z,https://www.theguardian.com/artanddesign/2021/mar/23/can-anyone-become-nft-collector-non-fungible-token,0.093726,0.408628,0.104764,0.594196,0.517408
64,2021-03-04T19:36:54Z,https://www.theguardian.com/culture/2021/mar/05/what-is-cryptoart-how-much-does-it-cost-and-can-you-hang-it-on-your-wall,0.1714,0.085845,0.136408,0.466886,0.523475
65,2021-02-28T10:00:11Z,https://www.theguardian.com/business/2021/feb/28/nyan-cat-meme-sold-crypto-digital-art,0.150569,0.469168,0.117662,0.637827,0.125228
66,2021-02-27T08:00:22Z,https://www.theguardian.com/technology/2021/feb/27/bitcoin-mining-electricity-use-environmental-impact,0.121753,0.034377,0.137667,0.604604,0.165464
67,2021-02-26T07:00:09Z,https://www.theguardian.com/technology/2021/feb/26/art-amulets-cryptokitties-new-frontier-cryptocurrency-non-fungible-tokens-nft,0.133138,0.112424,0.085352,0.556697,0.225891
68,2021-02-25T21:18:33Z,https://www.theguardian.com/business/live/2021/feb/25/markets-rebound-inflation-economy-covid-ftse-dow-gamestop-business-live,0.142871,0.429452,0.15277,0.527756,0.52569
69,2021-02-24T17:39:59Z,https://www.theguardian.com/business/live/2021/feb/24/pound-dollar-high-inflation-stock-markets-bank-of-england-business-live,error,error,error,error,error
70,2021-02-23T18:02:06Z,https://www.theguardian.com/business/live/2021/feb/23/uk-unemployment-covid-stabilising-vacancies-commodities-ftse-pound-fed-chair-powell-business-live,error,error,error,error,error
71,2021-02-23T12:47:53Z,https://www.theguardian.com/technology/2021/feb/23/elon-musk-worlds-richest-person-tesla-shares-jeff-bezos-bitcoin-price,0.673338,0.092346,0.073738,0.12464,0.551579
72,2021-02-19T15:54:04Z,https://www.theguardian.com/games/2021/feb/19/nvidias-new-gaming-software-puts-brakes-on-mining-cryptocurrency,0.107477,0.031068,0.139603,0.541313,0.62672
